MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow,AveHumidity,DifHumidity
18,31.2,0,5.2,9.5,W,44,SSW,17,1007,7,29.8,No,No,45.5,33
11.4,19.4,0,7.2,9.9,WNW,50,W,31,1012.7,1,18.4,No,No,31.5,11
16.6,24,0,6.2,12.4,WSW,35,SW,19,1015.3,2,22.7,No,No,46,-4
11.4,13,2.2,3.6,0,ESE,43,SE,22,1016.5,8,12.7,Yes,Yes,90.5,19
23,29.7,13.2,5,5.9,NE,33,ENE,20,1012.1,6,27,Yes,Yes,78,2
17.1,20.7,0,10.4,6.5,S,54,S,33,1020.8,3,19.8,No,No,57.5,1
12.7,17.2,2.2,2.6,1.3,WSW,56,S,31,1018.3,7,16.2,Yes,No,67,32
16.8,23.2,0,7.4,13.1,S,30,SSE,19,1018.4,1,22.6,No,No,46.5,3
12.9,21.4,0,4.8,2.3,NNW,35,SSE,4,1010.8,8,16.3,No,Yes,73,-24
16.2,28.4,0,7.2,10.5,SE,33,NW,17,1011.7,1,27.8,No,No,26,10
21.5,22.1,1.8,4.2,0,ESE,44,ESE,22,1006.1,8,21.7,Yes,Yes,95,0
8.3,17.3,0.2,1.4,5.3,NW,69,NW,28,1004.2,7,15.4,No,Yes,66.5,41
24.9,32.2,0,7.4,3.3,E,33,ESE,17,1010.7,8,25.6,No,Yes,70.5,-11
8.6,19.8,0.4,6.2,9.8,NNW,57,WNW,20,994.6,4,19.6,No,Yes,35,14
13.8,28.3,0,4.4,8.5,NE,39,ENE,22,1020.5,5,25.7,No,Yes,54,10
8.9,28,0,6,11.4,W,28,NW,7,1014.2,1,26.9,No,No,47.5,41
10.4,27.5,0,5,11.6,N,33,NE,7,1031.7,2,26.4,No,No,62,50
6.3,19.3,0,1.8,9.6,E,30,ENE,7,1021.9,1,18.4,No,No,61,20
24.5,31.1,17.4,11,3.2,S,37,ENE,11,1005.8,7,30.2,Yes,Yes,82,20
1.7,15.4,0,2.4,4.7,ESE,17,WNW,2,1022.9,7,15.2,No,No,69.5,31
4.7,20.4,0,7,9,NNW,50,NW,28,1012.1,4,19.2,No,Yes,41,40
17.3,27.1,0,5.8,8.7,E,56,E,33,1007,7,25.7,No,Yes,65.5,15
25,39.4,0,13,12.6,NNW,56,WNW,19,998.3,5,37.6,No,No,30,22
15.6,23.9,0,11.6,12.5,S,48,SW,26,1011.9,0,23.3,No,No,45.5,-5
4.8,17,0,3.4,10.3,ENE,39,ENE,17,1029.6,7,16.3,No,No,49.5,37
20.8,31.1,0,6,10.1,ENE,35,NNW,22,1012.7,2,29.6,No,No,66,22
8.9,31.6,0,11.4,12,SW,35,NW,9,1013.4,0,30,No,No,25,32
7.7,20.9,0,1.4,9.4,NW,30,ESE,19,1024,1,18.1,No,No,73,34
20.4,26.6,136.6,3.6,1.4,SSE,50,SE,31,1014.2,7,25.3,Yes,Yes,79,16
21.3,23.5,31.6,2.8,0.1,E,57,NE,30,1009.9,8,22.1,Yes,Yes,91.5,-3
7.2,18.1,4.4,5.8,7.1,NW,65,WNW,24,998.9,6,15.7,Yes,No,55,8
15.6,24.5,31.2,3.8,4,S,48,ESE,28,1021.9,7,23.1,Yes,Yes,69.5,41
10.2,14.2,19.6,1.2,4.3,SW,61,WSW,31,1006.8,6,12,Yes,Yes,83,28
11.3,19.4,0,3.8,9.8,SSW,39,SW,19,1018.9,2,18.6,No,Yes,54.5,15
7.5,20.5,0,1.8,9.7,NW,31,WNW,11,1023.1,3,20.4,No,No,54,46
16.4,26.3,0,4,6.4,SSE,48,ESE,15,1021,7,22.8,No,Yes,70,22
11.5,25.4,0,5.8,11.2,ENE,39,ESE,4,1026,6,23.9,No,No,50.5,21
11.9,19.4,0.2,4.2,8.6,SW,35,SSE,15,1027.5,5,18.6,No,No,61.5,7
12.9,28.5,0,5.2,11.2,SSW,28,SW,9,1016.9,1,27.4,No,No,64.5,49
14.5,17.8,8.2,6.8,1.5,SW,48,SSW,17,1009.1,8,15.4,Yes,Yes,82,22
12.3,18.6,4,1.6,2.1,NNW,17,ESE,2,1015,7,17.2,Yes,No,75.5,31
4.6,14.7,0,4.4,8.4,WNW,52,NW,33,1012.4,3,12,No,No,52.5,3
5.3,11.7,2,3.6,5.6,NW,78,W,33,1012.3,1,11.1,Yes,No,64.5,17
11.1,27.3,0,7.8,11.9,SW,33,SE,11,1019.2,0,26.1,No,No,27,22
-0.1,14.4,0.2,1.2,6.1,NNW,17,ENE,9,1005.9,3,13.7,No,No,78.5,39
12.1,27.8,0,5.2,9.8,N,39,NNE,26,1015.7,5,22.1,No,No,59.5,-15
11.4,14.8,7.2,2.8,0,WSW,22,W,13,1016.6,8,13.8,Yes,No,86,2
18.8,28.7,0,8.6,6.4,SSW,37,WSW,28,1014.7,7,26.4,No,No,57,16
19,33.2,0,10.4,12.4,ENE,54,NW,9,1012.5,1,30.9,No,No,35.5,27
3.8,12.7,0.6,2.6,4.9,SE,41,S,20,1024.2,7,10.8,No,Yes,82.5,1
16.5,20.4,8,4.2,0.7,W,24,SW,9,1010.1,8,18,Yes,Yes,95,2
12.4,20.5,0,7.8,10.3,WSW,61,WSW,37,1004.2,2,19.6,No,Yes,47,-4
12.5,18.9,22.4,0.6,1.9,SW,28,SW,11,1014.1,6,17.9,Yes,No,76.5,19
9,15.1,7,1.6,0.1,E,41,E,22,1018.5,8,13.2,Yes,Yes,73.5,11
4.7,28.6,0,3.4,9.2,NW,56,NW,35,1013.4,3,28.2,No,No,54.5,73
8.3,14.7,0.8,1.8,6.8,SSW,44,SSW,24,1014.8,5,13.7,No,No,73.5,33
16.1,23.1,0,3.8,9.8,SE,39,SE,24,1019.5,7,20.2,No,No,71.5,5
2.2,13.8,0,4.6,8.5,S,30,ESE,11,1017.4,7,11.8,No,No,34.5,7
25.5,31.5,19,3,3.1,N,20,NE,13,1006.6,7,30.4,Yes,No,80.5,15
15.1,22.6,0.4,4,9.6,S,37,S,28,1022.9,6,21.2,No,No,65.5,25
2.3,15.5,0,4,9.8,NNW,26,N,9,1016.9,1,15,No,No,50.5,21
1.8,10.4,0,2,2.1,NNW,22,SE,9,1011.8,7,9.9,No,No,75.5,19
17.2,27.2,5,2,5.9,NNE,65,NW,19,1013.5,7,18.9,Yes,Yes,82.5,3
24.4,34.3,0.6,7.2,12.5,N,43,N,24,1005.1,1,32.3,No,No,52.5,-9
21.8,34.8,0,6.8,10.4,E,43,N,28,1009.4,3,31.9,No,No,58,22
21.5,36,0,14.4,9.8,SSE,50,SE,24,1001.1,4,35.1,No,No,30.5,25
23.7,33.2,0,7.8,9.8,WNW,35,NW,28,1009.8,1,32,No,No,58.5,15
20.6,30.4,0,6.8,10.6,E,37,ENE,13,1012.1,3,29.6,No,No,43.5,21
14.1,17.8,0.4,9.8,9.6,N,59,W,37,1006.7,1,17.1,No,No,67,26
21,33.4,0,8,12.3,NE,33,S,13,1015.6,4,31.9,No,No,48,26
24,30.8,0,8.6,8.4,ESE,50,ESE,35,1012.8,2,29.8,No,No,59,14
6.2,20.3,1.2,2.8,8.6,N,26,NNE,9,1019.1,6,19.8,Yes,No,44.5,21
15.4,27.1,0.2,0.6,7.7,S,24,SSE,9,1014.7,2,26,No,No,64.5,27
7.2,19.2,0,4.2,10.1,SW,44,SW,28,1018.4,1,17.2,No,No,35,10
3,16.2,0.6,3.2,6.3,NW,56,NW,35,1014.7,6,14.7,No,Yes,51,8
15.6,29.8,0,9.8,7.3,ENE,43,ENE,15,1010.2,7,28.6,No,No,41.5,25
26.5,33.3,0,7.6,6.9,E,67,NNW,19,1008.7,4,32.2,No,Yes,67,6
8.9,22.3,0,2.2,9.8,W,20,NE,6,1020,1,22.2,No,No,53,26
12.6,17.8,0,2.4,9.6,SSW,35,SSW,17,1027.6,3,16.7,No,No,56,-2
9.9,17.4,12.8,4.6,8.3,SW,54,WSW,20,1020.8,5,14.6,Yes,No,69.5,-19
13,28.8,0,4.6,1.3,WSW,56,NE,9,1013.6,7,28,No,Yes,75,38
14.5,35.6,0.6,6.8,3.3,W,83,WNW,30,1004.7,5,34.5,No,Yes,35,42
7,20.7,0,5,13.8,ESE,33,ESE,20,1023.7,2,19.6,No,No,69,10
13,16.6,0.2,3.6,0,WSW,26,S,11,1026.4,7,16.3,No,No,78,14
8.1,14.3,0.4,4.2,1.4,SSW,35,SSW,26,1023.7,8,12.9,No,No,68,14
10.4,20.3,0,4.4,7.7,S,30,SSE,19,1018.5,6,19.7,No,Yes,62,-4
6.8,19.2,0,6,10,WSW,33,WNW,11,1015.1,0,19,No,No,38,18
17.8,34.4,0,13.2,10.6,SE,37,S,9,1010.2,5,31.7,No,No,40.5,31
22.3,41.9,0,11.6,11.8,NNW,43,W,17,1004.2,2,40.7,No,No,26,18
5.8,18.9,0.2,4.2,12.7,SSE,37,WSW,17,1019.2,5,17.7,No,No,49,34
17.2,32.8,0,12.6,13.4,SE,54,ESE,20,1008.8,2,31.2,No,No,41.5,17
17,23.4,15.6,4.2,8.8,SSE,37,SSE,20,1022.4,1,23.1,Yes,Yes,58.5,9
10.2,16,5.8,1,3.3,E,37,SSE,9,1027.9,4,14.5,Yes,Yes,90.5,3
23.6,41,0,13.8,12.8,S,67,SSW,24,999.8,5,38.8,No,No,19,10
15.9,28.8,0,0.8,10,NE,28,ESE,15,1011.8,7,27,No,No,60.5,23
13.6,15.8,12.4,10.6,0.5,SSW,39,SSW,13,1007.4,8,15.6,Yes,Yes,92,10
20.5,28,0,8.6,6.9,ESE,50,E,35,1019.5,4,25.4,No,No,56.5,9
13.1,19.7,8.6,1.2,0,SSE,15,SSE,2,1018.5,8,19.3,Yes,Yes,91.5,1
8.6,23.1,0,3.2,9.2,ENE,31,ENE,13,1020.4,1,22.1,No,No,35.5,19
2.9,13.4,0,1,3.3,SSE,22,S,9,1023.5,7,13,No,No,67.5,33
20.6,23.1,17.6,2.8,0,SE,67,SE,39,998.8,8,21.7,Yes,Yes,94,-4
15.7,36.3,0,9.8,13.4,W,35,W,9,1004.9,0,36,No,No,14.5,7
5.6,13,7.6,1.6,3.1,NNW,19,E,11,1019,1,10.1,Yes,No,90.5,13
8.4,24.7,0,4.6,9.6,ENE,26,SW,9,1020,4,23,No,No,42,22
5.9,21.1,1.4,1,8.4,NNW,44,NNW,30,1005,7,20.5,Yes,No,71,58
19.5,25.4,38.8,1.4,1,SSW,20,SE,9,1017.4,7,24.9,Yes,No,82.5,5
4,15.7,0.2,1,5.5,WNW,50,NW,22,1016.3,7,14.5,No,No,62.5,29
13.1,19.7,21,0.6,1.9,NNE,31,NNE,24,1020.3,8,18.3,Yes,Yes,86.5,11
14.8,19.9,0,4.8,3.2,N,69,NNE,30,1006.3,7,18.9,No,Yes,78.5,-3
14.2,18.9,5,3.8,4,SE,48,SE,28,1014.1,6,17.2,Yes,No,66.5,5
19.2,24.9,45.6,4.8,1,NE,39,NE,17,1016.6,8,20.8,Yes,Yes,92.5,-7
6.6,13.8,7.2,3,6,SW,72,WSW,39,1003,7,8.8,Yes,Yes,72,-16
23.9,30.1,4.4,5,2,SE,33,ENE,13,1008.6,7,29.7,Yes,No,81.5,25
7.3,14.3,3,3,8.6,WNW,44,WNW,28,1017.3,4,13.6,Yes,No,73,22
5.5,19.2,0.8,2.2,8.4,N,48,NE,19,1011.5,4,18.4,No,No,51,12
8.5,21.3,0,2,10.2,NE,37,NE,28,1024,0,19.7,No,No,59,6
9,19.5,1,2.4,5.9,WNW,54,WNW,15,997.2,6,15.9,No,No,53,26
9.8,13.8,5.4,1.4,5.6,WNW,69,WSW,31,1015.1,6,12.2,Yes,Yes,76,12
18.5,23,0,11,5.9,S,63,SE,35,1014.1,6,20.1,No,No,60.5,5
11.7,30.2,0,6.4,5.9,WNW,30,NW,17,1020.2,7,29.5,No,No,41,42
9.7,19,76.6,1,5.4,NW,63,WNW,35,1010.9,7,18.3,Yes,No,77,34
12.4,23.8,0,6.2,13,SSE,35,S,22,1017.3,0,22.9,No,No,49,14
10.2,16.1,0.4,2.2,3.9,W,37,NNW,20,1019,7,15.4,No,Yes,62.5,21
23.5,30.1,5.8,4,1.2,E,31,ENE,20,1008.7,7,28.6,Yes,Yes,81,10
20.7,38,0,10,11.9,ESE,67,ESE,24,1008.4,1,37,No,No,39.5,27
8,15.6,0,3.6,8.8,SW,57,SSW,33,1029.4,3,14.7,No,No,54,44
13.5,26.1,0,6.6,9,SW,43,S,20,1008.2,1,25.1,No,No,66,24
18.9,27,0.8,4,8.7,S,30,ESE,17,1013.2,5,26.3,No,No,66.5,9
15.1,32.2,0,18,9.8,SSE,59,SSW,17,1014.4,4,30.3,No,No,27,28
12.5,20.8,0,1.8,1.3,SSW,19,SW,6,1014.9,7,19.9,No,No,69.5,13
5.1,14.7,0.2,2.4,7,W,48,W,28,1015.7,7,14.1,No,No,55.5,25
3.5,14.1,4,0.6,0.8,SSE,26,S,17,1010.5,7,13.5,Yes,No,86.5,19
-1.4,17.3,0,5.2,9.6,NNE,30,NNE,15,1021.9,2,16.8,No,No,40.5,47
8.9,16.3,0,0.6,5.3,ENE,30,SE,15,1012.8,7,15.1,No,No,86.5,15
7.4,18.2,2.4,3,6,NW,70,NW,35,999.1,5,17.8,Yes,No,67,36
3.2,25.3,0,2.8,10.6,NE,19,NNW,7,1017.5,0,24.8,No,No,27,22
15,35.3,0,10,11.6,WSW,37,W,22,1014,1,33.9,No,No,21.5,19
5.3,17.8,0,2.4,9.1,SW,24,E,15,1019.7,1,17,No,No,62.5,9
14.6,27.3,12.2,0.8,9.4,W,33,WSW,11,1012.4,1,26.8,Yes,No,54,56
10.4,24.1,0,5.4,10.9,NNW,22,WNW,6,1021,1,23.6,No,No,40,30
14.8,32.9,0,8,13.1,SSW,39,SE,11,1018.3,1,30,No,No,40,34
17,25.5,0.2,4.2,1.2,E,41,ENE,28,1019,7,24.7,No,No,69,14
18,22,4.6,4.2,0.3,NNE,52,WNW,15,1008.1,7,20.8,Yes,Yes,77.5,21
22.1,30.4,0.6,7.4,7.6,SE,57,ESE,37,1014.9,5,28.5,No,Yes,68,32
21.9,28,13.8,2,1.4,SSW,52,E,11,1004.4,8,24.2,Yes,Yes,91.5,1
19.8,31.8,0,9.6,10.8,SE,48,S,22,1012.1,2,30.4,No,No,13.5,7
17.5,23.8,0,12,11,W,70,W,44,1007.9,2,23.1,No,No,23.5,1
12.7,16.8,0,2.2,2.2,E,30,E,15,1021.6,8,16,No,Yes,82,4
18.3,27.8,0,6.8,8.2,E,30,SSE,13,1014.8,6,26.7,No,No,44.5,11
16.2,28.9,0,9.4,11,SW,50,SW,30,1008.8,1,28,No,No,28,18
10.7,16.1,0,3.2,0.9,ENE,26,ESE,17,1016,7,15.2,No,No,64,-10
27,34.8,1.8,7.6,5.9,E,56,WNW,24,1007.7,7,33.8,Yes,Yes,64,6
14.7,20.9,0,6,12.4,SE,43,SE,19,1012,1,20.5,No,No,65,22
22.5,34.9,0,8,10.5,N,37,N,28,1011.1,6,32.6,No,No,46.5,11
21.5,30.4,0,6.8,11.1,ENE,31,E,24,1010.9,2,29.2,No,No,58.5,9
15.8,33.8,0,8.6,11.3,NW,39,WNW,13,1013.1,1,30.8,No,No,48.5,39
9.1,25.6,0,10.2,13.2,W,54,WNW,24,1006.6,6,25.5,No,No,25.5,7
9.4,20.8,0,7.4,9.9,WNW,46,WNW,20,1017.9,4,18.9,No,No,44,26
17,24.6,0.2,11,11.2,SW,46,WSW,26,1016.4,5,23.2,No,No,56,30
15.6,30.6,0,8,8.7,NE,65,N,13,1011.8,7,22.4,No,Yes,69.5,-21
10.8,17.2,9.2,1.6,4.1,SSW,46,SSW,24,1015.4,2,16.7,Yes,No,64,-2
4.5,23.9,0,4.8,11.7,NW,30,NNW,11,1021.5,4,22.3,No,No,47,40
25.8,34,0.6,4.2,8.2,E,56,NW,24,1007.8,6,31.9,No,No,75,12
7.7,20,0,3.2,7.2,N,35,NNE,17,1022.8,7,19.5,No,No,42,20
3.9,13.2,3.4,6.6,11,WNW,65,WNW,31,1017.6,1,12.2,Yes,No,43,20
5.8,16.1,0,1,8.8,WSW,50,WSW,33,1017.8,6,13.6,No,No,71.5,27
7.4,17.5,0,4.6,5.9,N,63,N,35,1021.7,5,16.6,No,No,48.5,29
-2.6,11.2,0,1,1.1,WSW,28,SW,19,1030.5,7,10.6,No,No,79.5,29
5.4,14.2,2.2,1.4,7.2,SW,33,WSW,19,1025.6,3,13.5,Yes,No,71,20
23.8,31.7,24.2,6.6,3.1,SW,44,W,13,1004.5,7,27.5,Yes,Yes,82.5,-5
18,30.2,0,8.8,8.9,S,39,ESE,9,1012.6,5,29.3,No,No,46.5,19
25.8,41.7,0,11.4,12.2,NW,33,N,11,1002.8,1,39.7,No,No,29,24
6.1,21.4,0,2,7.7,NNE,22,N,9,1020.5,3,20.4,No,No,52,36
10.1,20.7,0,7.6,12.9,SSW,39,SE,26,1015.5,1,19,No,No,64,0
16.3,18.5,0.8,5.8,0,WSW,31,N,7,1008.4,8,16.1,No,Yes,83,2
20.9,26.4,7.4,4.6,8.7,S,48,SE,26,1021.9,5,24.4,Yes,No,54,8
12.3,31.7,1.6,3.6,7,N,59,NNW,33,1017.3,5,30.3,Yes,No,26,24
14.6,17.2,0,7.4,2.4,SE,30,SE,17,1022.2,7,15.7,No,No,84,10
3.2,18.7,0.2,10.4,11.2,SSW,39,SW,11,1020.2,0,18,No,No,37.5,41
16.4,23.3,0,4.2,0.3,NNW,15,N,4,1012.9,8,22.2,No,No,66.5,-1
7,19.7,0,3.2,7.8,NE,26,E,7,1016.3,1,19.1,No,No,62.5,29
5.1,15.2,0,1.4,8.8,ENE,26,ENE,15,1026.7,2,13.4,No,No,66.5,9
14,21,0.4,2.8,0.1,SSE,30,SW,13,1006.8,7,19.2,No,Yes,74,12
9.3,18.8,0,6,10.4,W,54,NW,30,1005.1,1,17.4,No,No,29.5,23
16.2,23.6,16.8,5.8,0,W,44,NNW,11,1007.9,8,21.6,Yes,Yes,86.5,17
21.9,27.6,0,4.2,10.5,SSE,46,ESE,26,1013.9,1,26.1,No,No,60,8
7.5,18,0.2,4,7.8,WSW,44,SW,26,1011.3,2,16.8,No,No,56,46
13.8,37.8,0,11.8,11.8,SSW,46,W,19,1008,5,37,No,No,16,24
23.7,28.2,0.4,6.4,0.9,SE,31,S,13,1010.3,8,27.2,No,Yes,75,10
18.2,26.1,0,5.2,8.2,S,69,S,44,1012.2,3,25.3,No,No,59,-6
17.6,30.9,0,9.4,13.3,SW,43,SW,17,1011.6,0,28.9,No,No,46,6
9.9,15.9,0,1,3.9,SSE,24,S,9,1029.9,5,15.3,No,No,74.5,25
16.2,24.2,12,1.8,5.5,W,28,W,13,1017.1,6,23.7,Yes,No,68.5,27
17.1,31.6,0,11.6,11.5,E,78,ESE,19,1017.2,0,30.1,No,No,42,32
7.8,17.4,0.8,2.4,6.1,SSE,24,SSE,6,1014.7,3,15.9,No,No,71,42
14.7,19.6,2.2,4,6.5,WSW,57,W,20,1014,4,16.7,Yes,No,71.5,-21
3.3,20.5,0,2.4,10,NNW,28,NNW,13,1019,1,19.8,No,No,51,32
15.5,31.1,2,5.6,5.3,SSW,100,NNE,30,1002.1,7,29.1,Yes,Yes,56,22
8.7,14.4,0.6,1.6,7.4,WNW,59,WNW,31,1007.3,7,13.4,No,Yes,74.5,11
18.6,24.7,8.6,6.6,7.6,E,52,ESE,28,1021,7,23.5,Yes,No,69.5,15
8.1,20,0,5.8,6,SSW,39,SSW,17,1019,7,17.9,No,No,67,16
9.2,17.2,0,5,7.6,S,48,S,26,1026.8,1,16.4,No,No,56.5,31
5.4,15.7,0,1.6,4,SSW,30,SSW,17,1020.3,5,15.3,No,No,79.5,39
6.5,19.2,0,2.6,8.9,ENE,35,ENE,17,1024.6,1,18.6,No,No,43,22
18.8,27.9,0,7.8,9.8,ESE,48,E,17,1012.2,3,27.5,No,No,30,14
13.1,29.2,0,3.2,9.9,SW,31,SW,19,1014.2,5,26.8,No,No,56.5,15
22.1,34.7,8.6,8.6,12.4,NNW,50,SW,15,1008.3,6,33.2,Yes,No,34.5,23
24.5,32.1,0,7.2,9.5,SSE,33,SSE,15,1006.1,7,27.9,No,No,76,14
5.3,14.8,0,1.6,7,ESE,17,ESE,11,1022.3,3,13.1,No,No,60.5,21
4.4,15.3,0.6,2.2,8.3,WNW,39,N,19,1020.8,7,14.8,No,No,43,18
13,27.8,0,3.8,10.5,N,37,NW,15,1003.6,1,27.1,No,No,41,18
21.1,38.4,0,12,13.1,SW,35,WSW,20,1005.4,0,36.8,No,No,30.5,25
24.2,29.1,9,7.2,0,NW,57,NNW,20,1004.9,8,27.1,Yes,Yes,84,10
6.6,16.9,0,4.4,7.2,W,104,WSW,37,1008.5,6,13.7,No,No,59,12
7.8,12.4,3,2,2.9,WSW,37,WSW,26,1014.3,6,11,Yes,Yes,88,16
14.4,18.6,2.6,2.4,0.1,S,52,ENE,19,1023,8,17.1,Yes,Yes,74.5,11
13.7,21.4,13.4,4,3.4,SE,54,SE,33,1022.6,7,19.9,Yes,Yes,59.5,3
21.3,39,0,14.4,12,NE,46,NE,22,1009.5,3,38.1,No,No,17.5,7
24.7,33.1,0,7.6,9.4,N,46,N,30,1010.2,4,31.2,No,No,54.5,21
25.7,30.8,0.4,6.4,7.2,ENE,39,ENE,20,1006.7,5,30.6,No,No,78,20
20.6,30.1,0,11.2,12.4,NE,39,ENE,28,1009.8,1,28.2,No,No,53,-8
8.5,14.7,32.6,3.2,4.2,WSW,57,W,37,1007.2,7,13.5,Yes,Yes,69,22
9.1,24.7,0,7.2,8.4,SE,50,ENE,13,1014.9,6,22.7,No,No,35.5,21
13.4,25.9,0,11,13,S,44,SSW,13,1010.6,2,23,No,No,48,28
20.8,28.4,0,9,4.7,SSW,59,NNE,17,1004.2,8,25.5,No,No,59,-6
7.4,25.8,0,4.8,7,N,48,NNW,24,1013,7,24.5,No,No,51.5,33
10.8,16.5,0,1,6.2,SSW,41,SE,20,1027.7,5,15.6,No,Yes,72,22
13.3,20.1,11.8,6,4.7,SSW,30,ESE,15,1024.6,8,18.5,Yes,No,67.5,11
25.4,30.3,0.6,4.2,0.7,ESE,30,ESE,19,1003.1,8,28,No,No,84.5,5
6.4,29.1,0,9,11.4,ESE,39,ENE,22,1014.7,0,28.8,No,No,13,14
16.1,24.8,11,1.2,8.4,NNE,22,SE,13,1021,5,22.9,Yes,No,78.5,17
14.5,28.4,0,2.8,11.1,WNW,39,WSW,22,1012,1,27.4,No,No,39.5,33
9.8,17.2,0,2.6,12.6,ENE,46,ESE,22,1021.5,1,16.7,No,No,65,4
4.2,18.5,1.4,5.8,12.2,SW,24,SSW,9,1032.2,0,17.9,Yes,No,61.5,39
13.2,24.9,0,2.8,9.6,SSE,35,NE,13,1013.4,6,24.2,No,No,65.5,19
10.1,23.1,0,3.4,8.2,NNE,37,ENE,11,1017.7,7,21.8,No,No,50.5,9
6.9,22.8,0,3,5.1,W,31,WSW,9,1016.1,7,21.6,No,No,47,14
13.8,25,0,4.8,10.8,SSE,46,SSE,17,1020.8,1,24,No,No,59,46
10.6,19.1,0,8,9.9,W,44,W,24,1013,1,18.4,No,No,42,16
15,23.2,5.8,0.2,6.7,WSW,31,SW,17,1017.3,6,21.8,Yes,No,74,40
9.7,20,0,2.2,7.9,ENE,35,N,11,1017.6,6,18.7,No,No,63.5,19
19.1,32,0,6.6,13.3,SW,44,SSW,28,1004.4,4,31.2,No,No,48,34
13.7,23.2,0,5.4,7.1,NNE,37,ESE,13,1013.6,7,22.5,No,Yes,55.5,13
16.1,35.2,0,12.2,13.4,ENE,50,ENE,20,1006.6,2,33.9,No,No,25.5,11
12.1,25.6,0,6.2,13,SW,37,SSW,17,1016.6,0,24.8,No,No,47,20
5.5,14.9,0,3.2,7,W,57,W,37,1013.2,5,13.9,No,No,64.5,-1
7.2,16,0,0.4,3.5,WNW,41,WSW,26,1007.4,7,15.7,No,No,71.5,35
6,16,0,2.2,6.8,SSE,28,SSW,15,1027.9,7,15.3,No,No,64.5,49
19.8,36.1,0,11.2,12.9,N,30,NE,7,1008.4,0,34,No,No,44,38
13.1,16.6,14.2,1,5.5,SW,63,WSW,26,1009.6,5,14.3,Yes,Yes,62.5,31
1.2,20,0,3.6,7.7,SSE,43,W,11,1019,6,18.2,No,No,48,28
12.7,30.1,0,4.6,10.7,NNW,43,NW,19,1012.4,5,28.2,No,Yes,41,30
8.9,21.3,0,5.4,10.2,W,46,W,19,1011.4,1,20.5,No,No,42,12
15.7,38.1,0,10.4,13.6,WNW,26,N,7,1011.8,0,36.1,No,No,31,26
9.6,19.9,0,5.8,6.9,SW,28,SE,15,1018.2,7,18.6,No,No,46.5,5
4.7,22.6,0,3,11.3,ESE,46,NW,6,1014.7,2,22,No,No,35.5,27
1.8,15.5,0,1.8,6.3,NE,30,E,15,1026.5,6,14.5,No,No,71.5,25
-1.6,10.7,1.4,0.8,9.1,S,59,S,37,1014.9,4,9.6,Yes,No,65,18
23.6,32.3,7.8,7,10.6,NW,31,NNW,19,1005.2,2,31.4,Yes,Yes,71,14
21,34.1,0,14.2,10.1,N,74,N,39,1011.3,7,32.4,No,No,30.5,15
0.3,11.1,0,0,8.3,NW,28,NNW,15,1013.5,1,10.6,No,No,70.5,45
16.9,26.5,7,2,10.4,SW,26,ESE,11,1009.7,2,25.8,Yes,No,65.5,21
16.3,34.8,0,7.2,11.2,NW,33,W,7,1016.3,2,33.8,No,No,26.5,25
20.9,37,0,9.4,10.7,ENE,46,W,22,1017.5,1,34.5,No,No,34,18
13.4,19.5,1.2,3.8,0.1,S,31,SE,15,1013.7,8,16.2,Yes,Yes,89.5,-3
10.2,19.9,0,5.8,3.1,SSE,30,SSW,15,1011.8,8,18,No,No,59,6
7.4,20.5,0,5.2,11.1,SE,30,SE,13,1029.3,5,19.5,No,No,45.5,23
23.5,31.4,29,5,7.6,SE,43,ESE,24,1009.1,7,29.8,Yes,Yes,66.5,7
17.6,29.6,0,7.2,10.3,N,33,NNE,19,1010.7,3,27.8,No,No,53.5,3
10.2,14.7,0,2.8,3,N,50,NNW,24,1008.9,7,13.9,No,No,60,-10
19.8,25.3,0,4.1,6.4,SSW,37,SSW,17,1011.4,7,22.5,No,Yes,87,-8
16.6,27.6,0,8.6,10.2,NE,28,NE,17,1012.9,1,26.4,No,No,55.5,11
10.8,20.5,0,4.8,5.9,SSW,50,SSE,15,1010.9,4,18.7,No,No,68,2
25.1,30.5,0.8,3.4,8.7,ENE,33,ENE,26,1007.8,4,29.6,No,No,77,10
7.2,17.2,0,0.6,7.6,WSW,37,SW,11,1013.8,7,14.9,No,Yes,72,10
23.8,30.9,2.6,5.6,7.9,NE,28,NE,17,1006.3,6,30.1,Yes,No,73.5,1
8.9,15.4,5.2,1.6,2.1,SSE,48,S,31,1017.5,7,14.3,Yes,No,72.5,15
6.6,17.8,0,3.2,4.8,NNW,43,NW,13,1003.9,7,15.7,No,Yes,57,12
6.7,19.2,0,2.8,7.8,NE,22,N,11,1024.9,2,18.6,No,No,68.5,25
15.6,24.1,5.2,5.2,4.1,N,41,WNW,19,1009.1,7,22.8,Yes,No,66.5,33
17.5,29.6,0.2,8.8,12.7,WSW,63,WSW,31,1000.8,2,28.4,No,No,28,22
9,25.3,0,5,12.1,WSW,35,WNW,15,1020.5,2,24.2,No,No,50,28
13.6,26.7,0.2,2.8,8.8,SW,39,SW,22,1012,1,26.2,No,No,67,58
16,30.2,0,12,11,SE,35,S,11,1013.8,5,28.3,No,No,30.5,21
14.9,20.7,0,4,6,E,52,W,15,1013.4,2,19.7,No,No,74,12
